EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE OBSERVATOIRE (STAID: 241).
Blended and updated with sources: 105113 105118 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
105118,19861121,   30,    0
105118,19861122,    1,    0
105118,19861123,    2,    0
105118,19861124,   44,    0
105118,19861125,   73,    0
105118,19861126,   68,    0
105118,19861127,   80,    0
105118,19861128,    0,    0
105118,19861129,   24,    0
105118,19861130,   41,    0
105118,19861201,    0,    0
105118,19861202,    0,    0
105118,19861203,    0,    0
105118,19861204,    0,    0
105118,19861205,    0,    0
105118,19861206,   18,    0
105118,19861207,    2,    0
105118,19861208,    0,    0
105118,19861209,    0,    0
105118,19861210,    0,    0
105118,19861211,   11,    0
105118,19861212,    0,    0
105118,19861213,    0,    0
105118,19861214,   25,    0
105118,19861215,   71,    0
105118,19861216,   22,    0
105118,19861217,    9,    0
105118,19861218,    0,    0
105118,19861219,   30,    0
105118,19861220,    7,    0
105118,19861221,    6,    0
105118,19861222,    0,    0
105118,19861223,   10,    0
105118,19861224,   69,    0
105118,19861225,   10,    0
105118,19861226,    4,    0
105118,19861227,    0,    0
105118,19861228,    1,    0
105118,19861229,    5,    0
105118,19861230,   48,    0
105118,19861231,    5,    0
105118,19870101,    0,    0
105118,19870102,    2,    0
105118,19870103,    0,    0
105118,19870104,   76,    0
105118,19870105,    0,    0
105118,19870106,    5,    0
105118,19870107,   12,    0
105118,19870108,   42,    0
105118,19870109,    3,    0
105118,19870110,    0,    0
105118,19870111,    0,    0
105118,19870112,   12,    0
105118,19870113,    0,    0
105118,19870114,    0,    0
105118,19870115,    0,    0
105118,19870116,    0,    0
105118,19870117,    0,    0
105118,19870118,    0,    0
105118,19870119,    0,    0
105118,19870120,    0,    0
105118,19870121,    0,    0
105118,19870122,    0,    0
105118,19870123,    0,    0
105118,19870124,    0,    0
105118,19870125,   39,    0
105118,19870126,   53,    0
105118,19870127,    0,    0
105118,19870128,    0,    0
105118,19870129,    5,    0
105118,19870130,   18,    0
105118,19870131,    0,    0
105118,19870201,    0,    0
105118,19870202,    0,    0
105118,19870203,    0,    0
105118,19870204,    4,    0
105118,19870205,    0,    0
105118,19870206,    0,    0
105118,19870207,    1,    0
105118,19870208,   19,    0
105118,19870209,   29,    0
105118,19870210,    0,    0
105118,19870211,    0,    0
105118,19870212,    4,    0
105118,19870213,   34,    0
105118,19870214,    1,    0
105118,19870215,    0,    0
105118,19870216,   13,    0
105118,19870217,    0,    0
105118,19870218,   18,    0
105118,19870219,    0,    0
105118,19870220,    0,    0
105118,19870221,    8,    0
105118,19870222,   16,    0
105118,19870223,   93,    0
105118,19870224,   47,    0
105118,19870225,   33,    0
105118,19870226,   15,    0
105118,19870227,    0,    0
105118,19870228,    2,    0
105118,19870301,   16,    0
105118,19870302,    2,    0
105118,19870303,    0,    0
105118,19870304,    2,    0
105118,19870305,   35,    0
105118,19870306,   65,    0
105118,19870307,   25,    0
105118,19870308,    0,    0
105118,19870309,    2,    0
105118,19870310,    0,    0
105118,19870311,    0,    0
105118,19870312,    0,    0
105118,19870313,   63,    0
105118,19870314,   31,    0
105118,19870315,   80,    0
105118,19870316,   27,    0
105118,19870317,   60,    0
105118,19870318,   23,    0
105118,19870319,   34,    0
105118,19870320,   12,    0
105118,19870321,  103,    0
105118,19870322,   24,    0
105118,19870323,   42,    0
105118,19870324,   19,    0
105118,19870325,    4,    0
105118,19870326,    0,    0
105118,19870327,    0,    0
105118,19870328,    8,    0
105118,19870329,   18,    0
105118,19870330,   34,    0
105118,19870331,  112,    0
105118,19870401,   71,    0
105118,19870402,   25,    0
105118,19870403,    0,    0
105118,19870404,    6,    0
105118,19870405,   34,    0
105118,19870406,   73,    0
105118,19870407,   14,    0
105118,19870408,    0,    0
105118,19870409,    0,    0
105118,19870410,   10,    0
105118,19870411,   87,    0
105118,19870412,   26,    0
105118,19870413,   65,    0
105118,19870414,  117,    0
105118,19870415,  119,    0
105118,19870416,  112,    0
105118,19870417,  114,    0
105118,19870418,  116,    0
105118,19870419,   73,    0
105118,19870420,    0,    0
105118,19870421,   91,    0
105118,19870422,  124,    0
105118,19870423,  125,    0
105118,19870424,  118,    0
105118,19870425,    1,    0
105118,19870426,  104,    0
105118,19870427,  120,    0
105118,19870428,  107,    0
105118,19870429,   71,    0
105118,19870430,   67,    0
105118,19870501,  124,    0
105118,19870502,  113,    0
105118,19870503,   16,    0
105118,19870504,    9,    0
105118,19870505,   25,    0
105118,19870506,   29,    0
105118,19870507,  114,    0
105118,19870508,  132,    0
105118,19870509,  134,    0
105118,19870510,   37,    0
105118,19870511,   58,    0
105118,19870512,    0,    0
105118,19870513,   13,    0
105118,19870514,   76,    0
105118,19870515,    1,    0
105118,19870516,   80,    0
105118,19870517,   14,    0
105118,19870518,    0,    0
105118,19870519,   30,    0
105118,19870520,   21,    0
105118,19870521,   34,    0
105118,19870522,   67,    0
105118,19870523,  107,    0
105118,19870524,   77,    0
105118,19870525,   42,    0
105118,19870526,   87,    0
105118,19870527,   85,    0
105118,19870528,   13,    0
105118,19870529,    5,    0
105118,19870530,  129,    0
105118,19870531,   45,    0
105118,19870601,  124,    0
105118,19870602,  117,    0
105118,19870603,   11,    0
105118,19870604,    3,    0
105118,19870605,   74,    0
105118,19870606,   30,    0
105118,19870607,    0,    0
105118,19870608,   49,    0
105118,19870609,   37,    0
105118,19870610,   99,    0
105118,19870611,   30,    0
105118,19870612,   51,    0
105118,19870613,   70,    0
105118,19870614,    1,    0
105118,19870615,    8,    0
105118,19870616,   20,    0
105118,19870617,   22,    0
105118,19870618,    9,    0
105118,19870619,    4,    0
105118,19870620,    0,    0
105118,19870621,   27,    0
105118,19870622,   58,    0
105118,19870623,   18,    0
105118,19870624,   60,    0
105118,19870625,  130,    0
105118,19870626,    2,    0
105118,19870627,  133,    0
105118,19870628,  142,    0
105118,19870629,  142,    0
105118,19870630,  139,    0
105118,19870701,   54,    0
105118,19870702,   91,    0
105118,19870703,   70,    0
105118,19870704,   90,    0
105118,19870705,   21,    0
105118,19870706,   83,    0
105118,19870707,   19,    0
105118,19870708,    6,    0
105118,19870709,  109,    0
105118,19870710,  123,    0
105118,19870711,  129,    0
105118,19870712,  124,    0
105118,19870713,  121,    0
105118,19870714,  111,    0
105118,19870715,   21,    0
105118,19870716,   35,    0
105118,19870717,    5,    0
105118,19870718,   23,    0
105118,19870719,   78,    0
105118,19870720,    5,    0
105118,19870721,   12,    0
105118,19870722,   36,    0
105118,19870723,   25,    0
105118,19870724,   54,    0
105118,19870725,   64,    0
105118,19870726,   83,    0
105118,19870727,   58,    0
105118,19870728,   55,    0
105118,19870729,  116,    0
105118,19870730,   18,    0
105118,19870731,   79,    0
105118,19870801,    8,    0
105118,19870802,   50,    0
105118,19870803,  138,    0
105118,19870804,   33,    0
105118,19870805,  112,    0
105118,19870806,   79,    0
105118,19870807,   23,    0
105118,19870808,  115,    0
105118,19870809,   29,    0
105118,19870810,   55,    0
105118,19870811,   91,    0
105118,19870812,   88,    0
105118,19870813,  125,    0
105118,19870814,   33,    0
105118,19870815,   72,    0
105118,19870816,  130,    0
105118,19870817,   40,    0
105118,19870818,   49,    0
105118,19870819,  124,    0
105118,19870820,  125,    0
105118,19870821,  123,    0
105118,19870822,  107,    0
105118,19870823,    7,    0
105118,19870824,    1,    0
105118,19870825,    7,    0
105118,19870826,   81,    0
105118,19870827,   37,    0
105118,19870828,  120,    0
105118,19870829,  111,    0
105118,19870830,  117,    0
105118,19870831,   97,    0
105118,19870901,   53,    0
105118,19870902,   98,    0
105118,19870903,   26,    0
105118,19870904,   36,    0
105118,19870905,   25,    0
105118,19870906,  105,    0
105118,19870907,  113,    0
105118,19870908,   91,    0
105118,19870909,   88,    0
105118,19870910,  101,    0
105118,19870911,  113,    0
105118,19870912,   50,    0
105118,19870913,  107,    0
105118,19870914,   78,    0
105118,19870915,   69,    0
105118,19870916,  101,    0
105118,19870917,  106,    0
105118,19870918,  106,    0
105118,19870919,   72,    0
105118,19870920,  103,    0
105118,19870921,  103,    0
105118,19870922,   51,    0
105118,19870923,    3,    0
105118,19870924,   40,    0
105118,19870925,    7,    0
105118,19870926,    1,    0
105118,19870927,   56,    0
105118,19870928,   76,    0
105118,19870929,   89,    0
105118,19870930,   75,    0
105118,19871001,   55,    0
105118,19871002,    0,    0
105118,19871003,    0,    0
105118,19871004,    0,    0
105118,19871005,    0,    0
105118,19871006,    2,    0
105118,19871007,   44,    0
105118,19871008,   23,    0
105118,19871009,  104,    0
105118,19871010,   31,    0
105118,19871011,    0,    0
105118,19871012,   16,    0
105118,19871013,   32,    0
105118,19871014,    0,    0
105118,19871015,   15,    0
105118,19871016,    4,    0
105118,19871017,   54,    0
105118,19871018,   51,    0
105118,19871019,   32,    0
105118,19871020,   18,    0
105118,19871021,    0,    0
105118,19871022,   40,    0
105118,19871023,    0,    0
105118,19871024,    0,    0
105118,19871025,    1,    0
105118,19871026,    0,    0
105118,19871027,    0,    0
105118,19871028,    0,    0
105118,19871029,   11,    0
105118,19871030,    0,    0
105118,19871031,    0,    0
105118,19871101,    0,    0
105118,19871102,   31,    0
105118,19871103,    5,    0
105118,19871104,    1,    0
105118,19871105,   22,    0
105118,19871106,   11,    0
105118,19871107,   16,    0
105118,19871108,   23,    0
105118,19871109,    0,    0
105118,19871110,    0,    0
105118,19871111,   67,    0
105118,19871112,    0,    0
105118,19871113,    0,    0
105118,19871114,   49,    0
105118,19871115,   48,    0
105118,19871116,    8,    0
105118,19871117,   68,    0
105118,19871118,   82,    0
105118,19871119,    0,    0
105118,19871120,   18,    0
105118,19871121,   17,    0
105118,19871122,    0,    0
105118,19871123,    0,    0
105118,19871124,    0,    0
105118,19871125,   57,    0
105118,19871126,    4,    0
105118,19871127,    0,    0
105118,19871128,   16,    0
105118,19871129,    0,    0
105118,19871130,    0,    0
105118,19871201,    0,    0
105118,19871202,    0,    0
105118,19871203,    0,    0
105118,19871204,    0,    0
105118,19871205,    0,    0
105118,19871206,    1,    0
105118,19871207,   65,    0
105118,19871208,    0,    0
105118,19871209,    0,    0
105118,19871210,    0,    0
105118,19871211,    0,    0
105118,19871212,    0,    0
105118,19871213,    0,    0
105118,19871214,    0,    0
105118,19871215,   46,    0
105118,19871216,    0,    0
105118,19871217,    0,    0
105118,19871218,   13,    0
105118,19871219,    0,    0
105118,19871220,   58,    0
105118,19871221,   66,    0
105118,19871222,    0,    0
105118,19871223,    0,    0
105118,19871224,    0,    0
105118,19871225,    0,    0
105118,19871226,    0,    0
105118,19871227,    0,    0
105118,19871228,    0,    0
105118,19871229,    0,    0
105118,19871230,    0,    0
105118,19871231,    0,    0
105118,19880101,   17,    0
105118,19880102,   18,    0
105118,19880103,    9,    0
105118,19880104,    0,    0
105118,19880105,   66,    0
105118,19880106,    0,    0
105118,19880107,    2,    0
105118,19880108,   32,    0
105118,19880109,    3,    0
105118,19880110,   28,    0
105118,19880111,    0,    0
105118,19880112,    0,    0
105118,19880113,   19,    0
105118,19880114,    0,    0
105118,19880115,   45,    0
105118,19880116,   40,    0
105118,19880117,    0,    0
105118,19880118,    0,    0
105118,19880119,    0,    0
105118,19880120,    0,    0
105118,19880121,    3,    0
105118,19880122,    1,    0
105118,19880123,   52,    0
105118,19880124,    0,    0
105118,19880125,    1,    0
105118,19880126,    3,    0
105118,19880127,   22,    0
105118,19880128,    3,    0
105118,19880129,    0,    0
105118,19880130,    9,    0
105118,19880131,   20,    0
105118,19880201,    0,    0
105118,19880202,   15,    0
105118,19880203,   48,    0
105118,19880204,    1,    0
105118,19880205,    6,    0
105118,19880206,    0,    0
105118,19880207,    0,    0
105118,19880208,    0,    0
105118,19880209,    0,    0
105118,19880210,   10,    0
105118,19880211,    0,    0
105118,19880212,    1,    0
105118,19880213,   82,    0
105118,19880214,   70,    0
105118,19880215,   93,    0
105118,19880216,   48,    0
105118,19880217,   85,    0
105118,19880218,   94,    0
105118,19880219,    0,    0
105118,19880220,   97,    0
105118,19880221,   52,    0
105118,19880222,   87,    0
105118,19880223,   88,    0
105118,19880224,    5,    0
105118,19880225,   15,    0
105118,19880226,   19,    0
105118,19880227,   19,    0
105118,19880228,    2,    0
105118,19880229,    5,    0
105118,19880301,   48,    0
105118,19880302,   51,    0
105118,19880303,   93,    0
105118,19880304,    0,    0
105118,19880305,    2,    0
105118,19880306,    9,    0
105118,19880307,   11,    0
105118,19880308,   77,    0
105118,19880309,  105,    0
105118,19880310,   65,    0
105118,19880311,   14,    0
105118,19880312,    0,    0
105118,19880313,   18,    0
105118,19880314,   63,    0
105118,19880315,  104,    0
105118,19880316,    5,    0
105118,19880317,   11,    0
105118,19880318,    0,    0
105118,19880319,   23,    0
105118,19880320,   45,    0
105118,19880321,   33,    0
105118,19880322,   29,    0
105118,19880323,   16,    0
105118,19880324,    0,    0
105118,19880325,    0,    0
105118,19880326,   23,    0
105118,19880327,   11,    0
105118,19880328,   79,    0
105118,19880329,   40,    0
105118,19880330,    0,    0
105118,19880331,    4,    0
105118,19880401,   29,    0
105118,19880402,   80,    0
105118,19880403,   55,    0
105118,19880404,    8,    0
105118,19880405,   23,    0
105118,19880406,    0,    0
105118,19880407,    0,    0
105118,19880408,    8,    0
105118,19880409,   37,    0
105118,19880410,   37,    0
105118,19880411,  100,    0
