EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE COINTRIN (STAID: 240).
Blended and updated with sources: 105115 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   PP, Q_PP
105115,20060802,10119,    0
105115,20060803,10091,    0
105115,20060804,10139,    0
105115,20060805,10162,    0
105115,20060806,10185,    0
105115,20060807,10168,    0
105115,20060808,10126,    0
105115,20060809,10133,    0
105115,20060810,10139,    0
105115,20060811,10139,    0
105115,20060812,10104,    0
105115,20060813,10109,    0
105115,20060814,10136,    0
105115,20060815,10125,    0
105115,20060816,10065,    0
105115,20060817,10049,    0
105115,20060818,10113,    0
105115,20060819,10161,    0
105115,20060820,10221,    0
105115,20060821,10222,    0
105115,20060822,10189,    0
105115,20060823,10149,    0
105115,20060824,10130,    0
105115,20060825,10117,    0
105115,20060826,10131,    0
105115,20060827,10168,    0
105115,20060828,10145,    0
105115,20060829,10132,    0
105115,20060830,10218,    0
105115,20060831,10252,    0
105115,20060901,10203,    0
105115,20060902,10176,    0
105115,20060903,10207,    0
105115,20060904,10248,    0
105115,20060905,10225,    0
105115,20060906,10179,    0
105115,20060907,10152,    0
105115,20060908,10202,    0
105115,20060909,10224,    0
105115,20060910,10227,    0
105115,20060911,10216,    0
105115,20060912,10187,    0
105115,20060913,10146,    0
105115,20060914,10071,    0
105115,20060915,10027,    0
105115,20060916,10086,    0
105115,20060917,10120,    0
105115,20060918,10154,    0
105115,20060919,10173,    0
105115,20060920,10178,    0
105115,20060921,10152,    0
105115,20060922,10132,    0
105115,20060923,10114,    0
105115,20060924,10094,    0
105115,20060925,10119,    0
105115,20060926,10167,    0
105115,20060927,10151,    0
105115,20060928,10125,    0
105115,20060929,10128,    0
105115,20060930,10136,    0
105115,20061001,10157,    0
105115,20061002,10134,    0
105115,20061003,10068,    0
105115,20061004,10152,    0
105115,20061005,10224,    0
105115,20061006,10198,    0
105115,20061007,10190,    0
105115,20061008,10226,    0
105115,20061009,10224,    0
105115,20061010,10205,    0
105115,20061011,10163,    0
105115,20061012,10211,    0
105115,20061013,10254,    0
105115,20061014,10226,    0
105115,20061015,10224,    0
105115,20061016,10213,    0
105115,20061017,10180,    0
105115,20061018,10116,    0
105115,20061019,10047,    0
105115,20061020,10039,    0
105115,20061021,10075,    0
105115,20061022,10080,    0
105115,20061023,10041,    0
105115,20061024,10090,    0
105115,20061025,10128,    0
105115,20061026,10147,    0
105115,20061027,10245,    0
105115,20061028,10276,    0
105115,20061029,10231,    0
105115,20061030,10197,    0
105115,20061031,10154,    0
105115,20061101,10193,    0
105115,20061102,10273,    0
105115,20061103,10290,    0
105115,20061104,10334,    0
105115,20061105,10330,    0
105115,20061106,10302,    0
105115,20061107,10271,    0
105115,20061108,10288,    0
105115,20061109,10308,    0
105115,20061110,10326,    0
105115,20061111,10279,    0
105115,20061112,10234,    0
105115,20061113,10225,    0
105115,20061114,10194,    0
105115,20061115,10177,    0
105115,20061116,10118,    0
105115,20061117,10125,    0
105115,20061118,10190,    0
105115,20061119,10232,    0
105115,20061120,10216,    0
105115,20061121,10069,    0
105115,20061122,10071,    0
105115,20061123,10047,    0
105115,20061124,10061,    0
105115,20061125,10086,    0
105115,20061126,10208,    0
105115,20061127,10253,    0
105115,20061128,10248,    0
105115,20061129,10300,    0
105115,20061130,10315,    0
105115,20061201,10307,    0
105115,20061202,10247,    0
105115,20061203,10171,    0
105115,20061204,10161,    0
105115,20061205,10130,    0
105115,20061206,10121,    0
105115,20061207,10139,    0
105115,20061208,10029,    0
105115,20061209,10142,    0
105115,20061210,10307,    0
105115,20061211,10316,    0
105115,20061212,10284,    0
105115,20061213,10333,    0
105115,20061214,10346,    0
105115,20061215,10337,    0
105115,20061216,10298,    0
105115,20061217,10268,    0
105115,20061218,10244,    0
105115,20061219,10257,    0
105115,20061220,10331,    0
105115,20061221,10342,    0
105115,20061222,10367,    0
105115,20061223,10375,    0
105115,20061224,10358,    0
105115,20061225,10341,    0
105115,20061226,10353,    0
105115,20061227,10357,    0
105115,20061228,10340,    0
105115,20061229,10327,    0
105115,20061230,10323,    0
105115,20061231,10349,    0
105115,20070101,10273,    0
105115,20070102,10297,    0
105115,20070103,10344,    0
105115,20070104,10247,    0
105115,20070105,10289,    0
105115,20070106,10285,    0
105115,20070107,10240,    0
105115,20070108,10186,    0
105115,20070109,10234,    0
105115,20070110,10249,    0
105115,20070111,10289,    0
105115,20070112,10325,    0
105115,20070113,10302,    0
105115,20070114,10319,    0
105115,20070115,10301,    0
105115,20070116,10265,    0
105115,20070117,10253,    0
105115,20070118,10226,    0
105115,20070119,10273,    0
105115,20070120,10259,    0
105115,20070121,10222,    0
105115,20070122,10141,    0
105115,20070123,10007,    0
105115,20070124,10067,    0
105115,20070125,10152,    0
105115,20070126,10249,    0
105115,20070127,10335,    0
105115,20070128,10349,    0
105115,20070129,10278,    0
105115,20070130,10261,    0
105115,20070131,10265,    0
105115,20070201,10285,    0
105115,20070202,10317,    0
105115,20070203,10301,    0
105115,20070204,10292,    0
105115,20070205,10206,    0
105115,20070206,10073,    0
105115,20070207,10023,    0
105115,20070208,10027,    0
105115,20070209,10076,    0
105115,20070210,10105,    0
105115,20070211,10117,    0
105115,20070212,10068,    0
105115,20070213,10164,    0
105115,20070214,10115,    0
105115,20070215,10221,    0
105115,20070216,10219,    0
105115,20070217,10172,    0
105115,20070218,10159,    0
105115,20070219,10140,    0
105115,20070220,10129,    0
105115,20070221,10162,    0
105115,20070222,10140,    0
105115,20070223,10121,    0
105115,20070224,10103,    0
105115,20070225,10085,    0
105115,20070226,10163,    0
105115,20070227,10221,    0
105115,20070228,10131,    0
105115,20070301,10083,    0
105115,20070302,10114,    0
105115,20070303,10150,    0
105115,20070304,10195,    0
105115,20070305,10232,    0
105115,20070306,10170,    0
105115,20070307,10069,    0
105115,20070308,10195,    0
105115,20070309,10295,    0
105115,20070310,10344,    0
105115,20070311,10308,    0
105115,20070312,10273,    0
105115,20070313,10282,    0
105115,20070314,10297,    0
105115,20070315,10274,    0
105115,20070316,10251,    0
105115,20070317,10257,    0
105115,20070318,10150,    0
105115,20070319, 9978,    0
105115,20070320, 9990,    0
105115,20070321,10075,    0
105115,20070322,10140,    0
105115,20070323,10110,    0
105115,20070324,10086,    0
105115,20070325,10133,    0
105115,20070326,10169,    0
105115,20070327,10163,    0
105115,20070328,10157,    0
105115,20070329,10148,    0
105115,20070330,10126,    0
105115,20070331,10159,    0
105115,20070401,10221,    0
105115,20070402,10215,    0
105115,20070403,10123,    0
105115,20070404,10092,    0
105115,20070405,10169,    0
105115,20070406,10205,    0
105115,20070407,10199,    0
105115,20070408,10204,    0
105115,20070409,10201,    0
105115,20070410,10198,    0
105115,20070411,10199,    0
105115,20070412,10180,    0
105115,20070413,10160,    0
105115,20070414,10180,    0
105115,20070415,10191,    0
105115,20070416,10177,    0
105115,20070417,10172,    0
105115,20070418,10176,    0
105115,20070419,10168,    0
105115,20070420,10162,    0
105115,20070421,10177,    0
105115,20070422,10204,    0
105115,20070423,10220,    0
105115,20070424,10184,    0
105115,20070425,10136,    0
105115,20070426,10151,    0
105115,20070427,10196,    0
105115,20070428,10199,    0
105115,20070429,10144,    0
105115,20070430,10096,    0
105115,20070501,10086,    0
105115,20070502,10102,    0
105115,20070503,10100,    0
105115,20070504,10050,    0
105115,20070505,10087,    0
105115,20070506,10159,    0
105115,20070507,10210,    0
105115,20070508,10224,    0
105115,20070509,10227,    0
105115,20070510,10172,    0
105115,20070511,10137,    0
105115,20070512,10146,    0
105115,20070513,10091,    0
105115,20070514,10120,    0
105115,20070515,10198,    0
105115,20070516,10178,    0
105115,20070517,10158,    0
105115,20070518,10170,    0
105115,20070519,10134,    0
105115,20070520,10122,    0
105115,20070521,10157,    0
105115,20070522,10178,    0
105115,20070523,10161,    0
105115,20070524,10137,    0
105115,20070525,10086,    0
105115,20070526,10039,    0
105115,20070527,10012,    0
105115,20070528,10025,    0
105115,20070529,10122,    0
105115,20070530,10142,    0
105115,20070531,10119,    0
105115,20070601,10165,    0
105115,20070602,10187,    0
105115,20070603,10180,    0
105115,20070604,10164,    0
105115,20070605,10128,    0
105115,20070606,10103,    0
105115,20070607,10121,    0
105115,20070608,10155,    0
105115,20070609,10150,    0
105115,20070610,10139,    0
105115,20070611,10147,    0
105115,20070612,10120,    0
105115,20070613,10085,    0
105115,20070614,10063,    0
105115,20070615,10094,    0
105115,20070616,10112,    0
105115,20070617,10099,    0
105115,20070618,10119,    0
105115,20070619,10116,    0
105115,20070620,10114,    0
105115,20070621,10137,    0
105115,20070622,10140,    0
105115,20070623,10165,    0
105115,20070624,10139,    0
105115,20070625,10109,    0
105115,20070626,10129,    0
105115,20070627,10140,    0
105115,20070628,10168,    0
105115,20070629,10178,    0
105115,20070630,10169,    0
105115,20070701,10125,    0
105115,20070702,10134,    0
105115,20070703,10112,    0
105115,20070704,10150,    0
105115,20070705,10213,    0
105115,20070706,10190,    0
105115,20070707,10171,    0
105115,20070708,10176,    0
105115,20070709,10163,    0
105115,20070710,10184,    0
105115,20070711,10188,    0
105115,20070712,10207,    0
105115,20070713,10185,    0
105115,20070714,10178,    0
105115,20070715,10161,    0
105115,20070716,10142,    0
105115,20070717,10172,    0
105115,20070718,10168,    0
105115,20070719,10141,    0
105115,20070720,10150,    0
105115,20070721,10155,    0
105115,20070722,10140,    0
105115,20070723,10060,    0
105115,20070724,10125,    0
105115,20070725,10170,    0
105115,20070726,10148,    0
105115,20070727,10168,    0
105115,20070728,10189,    0
105115,20070729,10171,    0
105115,20070730,10167,    0
105115,20070731,10164,    0
105115,20070801,10141,    0
105115,20070802,10158,    0
105115,20070803,10211,    0
105115,20070804,10218,    0
105115,20070805,10151,    0
105115,20070806,10106,    0
105115,20070807,10119,    0
105115,20070808,10139,    0
105115,20070809,10162,    0
105115,20070810,10143,    0
105115,20070811,10121,    0
105115,20070812,10107,    0
105115,20070813,10119,    0
105115,20070814,10123,    0
105115,20070815,10089,    0
105115,20070816,10153,    0
105115,20070817,10194,    0
105115,20070818,10158,    0
105115,20070819,10117,    0
105115,20070820,10089,    0
105115,20070821,10070,    0
105115,20070822,10108,    0
105115,20070823,10142,    0
105115,20070824,10220,    0
105115,20070825,10264,    0
105115,20070826,10249,    0
105115,20070827,10187,    0
105115,20070828,10137,    0
105115,20070829,10112,    0
105115,20070830,10144,    0
105115,20070831,10187,    0
105115,20070901,10209,    0
105115,20070902,10194,    0
105115,20070903,10168,    0
105115,20070904,10206,    0
105115,20070905,10258,    0
105115,20070906,10246,    0
105115,20070907,10224,    0
105115,20070908,10211,    0
105115,20070909,10187,    0
105115,20070910,10183,    0
105115,20070911,10191,    0
105115,20070912,10230,    0
105115,20070913,10223,    0
105115,20070914,10203,    0
105115,20070915,10218,    0
105115,20070916,10186,    0
105115,20070917,10131,    0
105115,20070918,10186,    0
105115,20070919,10239,    0
105115,20070920,10250,    0
105115,20070921,10238,    0
105115,20070922,10231,    0
105115,20070923,10220,    0
105115,20070924,10179,    0
105115,20070925,10177,    0
105115,20070926,10123,    0
105115,20070927,10059,    0
105115,20070928,10110,    0
105115,20070929,10176,    0
105115,20070930,10230,    0
105115,20071001,10240,    0
105115,20071002,10205,    0
105115,20071003,10198,    0
105115,20071004,10211,    0
105115,20071005,10193,    0
105115,20071006,10166,    0
105115,20071007,10193,    0
105115,20071008,10219,    0
105115,20071009,10236,    0
105115,20071010,10204,    0
105115,20071011,10234,    0
105115,20071012,10232,    0
105115,20071013,10219,    0
105115,20071014,10229,    0
105115,20071015,10223,    0
105115,20071016,10229,    0
105115,20071017,10218,    0
105115,20071018,10262,    0
105115,20071019,10285,    0
105115,20071020,10276,    0
105115,20071021,10255,    0
105115,20071022,10200,    0
105115,20071023,10174,    0
105115,20071024,10161,    0
105115,20071025,10182,    0
105115,20071026,10187,    0
105115,20071027,10281,    0
105115,20071028,10246,    0
105115,20071029,10171,    0
105115,20071030,10176,    0
105115,20071031,10230,    0
105115,20071101,10275,    0
105115,20071102,10297,    0
105115,20071103,10277,    0
105115,20071104,10225,    0
105115,20071105,10261,    0
105115,20071106,10296,    0
105115,20071107,10304,    0
105115,20071108,10237,    0
105115,20071109,10245,    0
105115,20071110,10285,    0
105115,20071111,10217,    0
105115,20071112,10219,    0
105115,20071113,10198,    0
105115,20071114,10107,    0
105115,20071115,10173,    0
105115,20071116,10242,    0
105115,20071117,10239,    0
105115,20071118,10155,    0
105115,20071119,10139,    0
105115,20071120,10139,    0
105115,20071121,10122,    0
105115,20071122,10102,    0
105115,20071123,10133,    0
105115,20071124,10203,    0
105115,20071125,10252,    0
105115,20071126,10286,    0
105115,20071127,10272,    0
105115,20071128,10223,    0
105115,20071129,10178,    0
105115,20071130,10176,    0
105115,20071201,10171,    0
105115,20071202,10173,    0
105115,20071203,10097,    0
105115,20071204,10224,    0
105115,20071205,10261,    0
105115,20071206,10253,    0
105115,20071207,10139,    0
105115,20071208,10147,    0
105115,20071209,10028,    0
105115,20071210,10085,    0
105115,20071211,10229,    0
105115,20071212,10304,    0
105115,20071213,10335,    0
105115,20071214,10316,    0
105115,20071215,10289,    0
105115,20071216,10303,    0
105115,20071217,10292,    0
105115,20071218,10332,    0
105115,20071219,10391,    0
105115,20071220,10368,    0
105115,20071221,10326,    0
105115,20071222,10307,    0
105115,20071223,10305,    0
