EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE COINTRIN (STAID: 240).
Blended and updated with sources: 105109 105114 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
105114,20051109,    8,    0
105114,20051110,    5,    0
105114,20051111,    4,    0
105114,20051112,    6,    0
105114,20051113,    4,    0
105114,20051114,    8,    0
105114,20051115,    6,    0
105114,20051116,    7,    0
105114,20051117,    2,    0
105114,20051118,    2,    0
105114,20051119,    3,    0
105114,20051120,    1,    0
105114,20051121,    0,    0
105114,20051122,    3,    0
105114,20051123,    3,    0
105114,20051124,    5,    0
105114,20051125,    5,    0
105114,20051126,    3,    0
105114,20051127,    5,    0
105114,20051128,    8,    0
105114,20051129,    8,    0
105114,20051130,    7,    0
105114,20051201,    3,    0
105114,20051202,    8,    0
105114,20051203,    7,    0
105114,20051204,    7,    0
105114,20051205,    6,    0
105114,20051206,    6,    0
105114,20051207,    7,    0
105114,20051208,    7,    0
105114,20051209,    7,    0
105114,20051210,    7,    0
105114,20051211,    3,    0
105114,20051212,    4,    0
105114,20051213,    7,    0
105114,20051214,    7,    0
105114,20051215,    3,    0
105114,20051216,    8,    0
105114,20051217,    6,    0
105114,20051218,    3,    0
105114,20051219,    5,    0
105114,20051220,    7,    0
105114,20051221,    8,    0
105114,20051222,    8,    0
105114,20051223,    2,    0
105114,20051224,    7,    0
105114,20051225,    8,    0
105114,20051226,    7,    0
105114,20051227,    5,    0
105114,20051228,    7,    0
105114,20051229,    3,    0
105114,20051230,    6,    0
105114,20051231,    7,    0
105114,20060101,    6,    0
105114,20060102,    7,    0
105114,20060103,    1,    0
105114,20060104,    7,    0
105114,20060105,    7,    0
105114,20060106,    7,    0
105114,20060107,    7,    0
105114,20060108,    8,    0
105114,20060109,    8,    0
105114,20060110,    7,    0
105114,20060111,    4,    0
105114,20060112,    6,    0
105114,20060113,    1,    0
105114,20060114,    8,    0
105114,20060115,    7,    0
105114,20060116,    7,    0
105114,20060117,    8,    0
105114,20060118,    6,    0
105114,20060119,    2,    0
105114,20060120,    7,    0
105114,20060121,    4,    0
105114,20060122,    1,    0
105114,20060123,    4,    0
105114,20060124,    6,    0
105114,20060125,    5,    0
105114,20060126,    4,    0
105114,20060127,    7,    0
105114,20060128,    7,    0
105114,20060129,    7,    0
105114,20060130,    1,    0
105114,20060131,    1,    0
105114,20060201,    2,    0
105114,20060202,    8,    0
105114,20060203,    7,    0
105114,20060204,    7,    0
105114,20060205,    7,    0
105114,20060206,    4,    0
105114,20060207,    6,    0
105114,20060208,    7,    0
105114,20060209,    5,    0
105114,20060210,    2,    0
105114,20060211,    3,    0
105114,20060212,    4,    0
105114,20060213,    7,    0
105114,20060214,    7,    0
105114,20060215,    8,    0
105114,20060216,    7,    0
105114,20060217,    7,    0
105114,20060218,    8,    0
105114,20060219,    6,    0
105114,20060220,    6,    0
105114,20060221,    4,    0
105114,20060222,    7,    0
105114,20060223,    7,    0
105114,20060224,    8,    0
105114,20060225,    7,    0
105114,20060226,    7,    0
105114,20060227,    6,    0
105114,20060228,    7,    0
105114,20060301,    6,    0
105114,20060302,    5,    0
105114,20060303,    7,    0
105114,20060304,    8,    0
105114,20060305,    6,    0
105114,20060306,    4,    0
105114,20060307,    6,    0
105114,20060308,    8,    0
105114,20060309,    7,    0
105114,20060310,    7,    0
105114,20060311,    7,    0
105114,20060312,    2,    0
105114,20060313,    4,    0
105114,20060314,    2,    0
105114,20060315,    1,    0
105114,20060316,    4,    0
105114,20060317,    6,    0
105114,20060318,    6,    0
105114,20060319,    5,    0
105114,20060320,    6,    0
105114,20060321,    7,    0
105114,20060322,    5,    0
105114,20060323,    6,    0
105114,20060324,    7,    0
105114,20060325,    6,    0
105114,20060326,    6,    0
105114,20060327,    6,    0
105114,20060328,    7,    0
105114,20060329,    5,    0
105114,20060330,    8,    0
105114,20060331,    6,    0
105114,20060401,    6,    0
105114,20060402,    5,    0
105114,20060403,    4,    0
105114,20060404,    3,    0
105114,20060405,    8,    0
105114,20060406,    4,    0
105114,20060407,    1,    0
105114,20060408,    3,    0
105114,20060409,    8,    0
105114,20060410,    8,    0
105114,20060411,    4,    0
105114,20060412,    6,    0
105114,20060413,    6,    0
105114,20060414,    4,    0
105114,20060415,    7,    0
105114,20060416,    6,    0
105114,20060417,    7,    0
105114,20060418,    3,    0
105114,20060419,    2,    0
105114,20060420,    4,    0
105114,20060421,    1,    0
105114,20060422,    1,    0
105114,20060423,    3,    0
105114,20060424,    4,    0
105114,20060425,    6,    0
105114,20060426,    7,    0
105114,20060427,    4,    0
105114,20060428,    7,    0
105114,20060429,    4,    0
105114,20060430,    2,    0
105114,20060501,    7,    0
105114,20060502,    6,    0
105114,20060503,    6,    0
105114,20060504,    4,    0
105114,20060505,    5,    0
105114,20060506,    7,    0
105114,20060507,    7,    0
105114,20060508,    7,    0
105114,20060509,    7,    0
105114,20060510,    7,    0
105114,20060511,    4,    0
105114,20060512,    6,    0
105114,20060513,    7,    0
105114,20060514,    5,    0
105114,20060515,    7,    0
105114,20060516,    6,    0
105114,20060517,    7,    0
105114,20060518,    8,    0
105114,20060519,    6,    0
105114,20060520,    7,    0
105114,20060521,    6,    0
105114,20060522,    7,    0
105114,20060523,    6,    0
105114,20060524,    2,    0
105114,20060525,    6,    0
105114,20060526,    6,    0
105114,20060527,    6,    0
105114,20060528,    6,    0
105114,20060529,    7,    0
105114,20060530,    6,    0
105114,20060531,    3,    0
105114,20060601,    5,    0
105114,20060602,    2,    0
105114,20060603,    1,    0
105114,20060604,    5,    0
105114,20060605,    4,    0
105114,20060606,    1,    0
105114,20060607,    3,    0
105114,20060608,    1,    0
105114,20060609,    2,    0
105114,20060610,    3,    0
105114,20060611,    0,    0
105114,20060612,    1,    0
105114,20060613,    2,    0
105114,20060614,    2,    0
105114,20060615,    4,    0
105114,20060616,    7,    0
105114,20060617,    7,    0
105114,20060618,    4,    0
105114,20060619,    6,    0
105114,20060620,    7,    0
105114,20060621,    5,    0
105114,20060622,    7,    0
105114,20060623,    2,    0
105114,20060624,    3,    0
105114,20060625,    7,    0
105114,20060626,    2,    0
105114,20060627,    4,    0
105114,20060628,    5,    0
105114,20060629,    2,    0
105114,20060630,    1,    0
105114,20060701,    1,    0
105114,20060702,    1,    0
105114,20060703,    1,    0
105114,20060704,    3,    0
105114,20060705,    6,    0
105114,20060706,    7,    0
105114,20060707,    7,    0
105114,20060708,    2,    0
105114,20060709,    7,    0
105114,20060710,    1,    0
105114,20060711,    2,    0
105114,20060712,    5,    0
105114,20060713,    6,    0
105114,20060714,    3,    0
105114,20060715,    5,    0
105114,20060716,    1,    0
105114,20060717,    2,    0
105114,20060718,    1,    0
105114,20060719,    2,    0
105114,20060720,    3,    0
105114,20060721,    2,    0
105114,20060722,    5,    0
105114,20060723,    2,    0
105114,20060724,    1,    0
105114,20060725,    2,    0
105114,20060726,    5,    0
105114,20060727,    3,    0
105114,20060728,    7,    0
105114,20060729,    4,    0
105114,20060730,    4,    0
105114,20060731,    7,    0
105114,20060801,    6,    0
105114,20060802,    4,    0
105114,20060803,    7,    0
105114,20060804,    8,    0
105114,20060805,    6,    0
105114,20060806,    6,    0
105114,20060807,    4,    0
105114,20060808,    3,    0
105114,20060809,    3,    0
105114,20060810,    7,    0
105114,20060811,    7,    0
105114,20060812,    6,    0
105114,20060813,    7,    0
105114,20060814,    5,    0
105114,20060815,    4,    0
105114,20060816,    6,    0
105114,20060817,    5,    0
105114,20060818,    3,    0
105114,20060819,    4,    0
105114,20060820,    5,    0
105114,20060821,    4,    0
105114,20060822,    5,    0
105114,20060823,    2,    0
105114,20060824,    4,    0
105114,20060825,    4,    0
105114,20060826,    5,    0
105114,20060827,    6,    0
105114,20060828,    8,    0
105114,20060829,    8,    0
105114,20060830,    5,    0
105114,20060831,    1,    0
105114,20060901,    0,    0
105114,20060902,    7,    0
105114,20060903,    3,    0
105114,20060904,    1,    0
105114,20060905,    2,    0
105114,20060906,    4,    0
105114,20060907,    5,    0
105114,20060908,    3,    0
105114,20060909,    4,    0
105114,20060910,    5,    0
105114,20060911,    4,    0
105114,20060912,    3,    0
105114,20060913,    4,    0
105114,20060914,    8,    0
105114,20060915,    7,    0
105114,20060916,    6,    0
105114,20060917,    8,    0
105114,20060918,    7,    0
105114,20060919,    4,    0
105114,20060920,    3,    0
105114,20060921,    1,    0
105114,20060922,    5,    0
105114,20060923,    6,    0
105114,20060924,    7,    0
105114,20060925,    8,    0
105114,20060926,    6,    0
105114,20060927,    5,    0
105114,20060928,    7,    0
105114,20060929,    2,    0
105114,20060930,    7,    0
105114,20061001,    8,    0
105114,20061002,    7,    0
105114,20061003,    8,    0
105114,20061004,    4,    0
105114,20061005,    4,    0
105114,20061006,    6,    0
105114,20061007,    4,    0
105114,20061008,    3,    0
105114,20061009,    4,    0
105114,20061010,    4,    0
105114,20061011,    6,    0
105114,20061012,    2,    0
105114,20061013,    8,    0
105114,20061014,    4,    0
105114,20061015,    4,    0
105114,20061016,    7,    0
105114,20061017,    5,    0
105114,20061018,    7,    0
105114,20061019,    7,    0
105114,20061020,    6,    0
105114,20061021,    5,    0
105114,20061022,    4,    0
105114,20061023,    8,    0
105114,20061024,    5,    0
105114,20061025,    4,    0
105114,20061026,    1,    0
105114,20061027,    3,    0
105114,20061028,    5,    0
105114,20061029,    5,    0
105114,20061030,    4,    0
105114,20061031,    4,    0
105114,20061101,    4,    0
105114,20061102,    1,    0
105114,20061103,    0,    0
105114,20061104,    3,    0
105114,20061105,    4,    0
105114,20061106,    4,    0
105114,20061107,    5,    0
105114,20061108,    3,    0
105114,20061109,    5,    0
105114,20061110,    7,    0
105114,20061111,    7,    0
105114,20061112,    7,    0
105114,20061113,    7,    0
105114,20061114,    4,    0
105114,20061115,    1,    0
105114,20061116,    5,    0
105114,20061117,    8,    0
105114,20061118,    1,    0
105114,20061119,    6,    0
105114,20061120,    3,    0
105114,20061121,    8,    0
105114,20061122,    5,    0
105114,20061123,    7,    0
105114,20061124,    7,    0
105114,20061125,    7,    0
105114,20061126,    5,    0
105114,20061127,    4,    0
105114,20061128,    8,    0
105114,20061129,    7,    0
105114,20061130,    6,    0
105114,20061201,    3,    0
105114,20061202,    8,    0
105114,20061203,    5,    0
105114,20061204,    8,    0
105114,20061205,    4,    0
105114,20061206,    7,    0
105114,20061207,    5,    0
105114,20061208,    7,    0
105114,20061209,    7,    0
105114,20061210,    2,    0
105114,20061211,    3,    0
105114,20061212,    5,    0
105114,20061213,    2,    0
105114,20061214,    1,    0
105114,20061215,    0,    0
105114,20061216,    7,    0
105114,20061217,    6,    0
105114,20061218,    3,    0
105114,20061219,    7,    0
105114,20061220,    6,    0
105114,20061221,    5,    0
105114,20061222,    7,    0
105114,20061223,    8,    0
105114,20061224,    8,    0
105114,20061225,    8,    0
105114,20061226,    8,    0
105114,20061227,    8,    0
105114,20061228,    8,    0
105114,20061229,    8,    0
105114,20061230,    7,    0
105114,20061231,    6,    0
105114,20070101,    8,    0
105114,20070102,    6,    0
105114,20070103,    3,    0
105114,20070104,    7,    0
105114,20070105,    5,    0
105114,20070106,    7,    0
105114,20070107,    6,    0
105114,20070108,    8,    0
105114,20070109,    7,    0
105114,20070110,    5,    0
105114,20070111,    5,    0
105114,20070112,    5,    0
105114,20070113,    0,    0
105114,20070114,    3,    0
105114,20070115,    5,    0
105114,20070116,    8,    0
105114,20070117,    6,    0
105114,20070118,    8,    0
105114,20070119,    6,    0
105114,20070120,    4,    0
105114,20070121,    7,    0
105114,20070122,    8,    0
105114,20070123,    8,    0
105114,20070124,    7,    0
105114,20070125,    7,    0
105114,20070126,    5,    0
105114,20070127,    1,    0
105114,20070128,    0,    0
105114,20070129,    5,    0
105114,20070130,    0,    0
105114,20070131,    0,    0
105114,20070201,    7,    0
105114,20070202,    5,    0
105114,20070203,    5,    0
105114,20070204,    1,    0
105114,20070205,    3,    0
105114,20070206,    8,    0
105114,20070207,    8,    0
105114,20070208,    7,    0
105114,20070209,    3,    0
105114,20070210,    7,    0
105114,20070211,    6,    0
105114,20070212,    8,    0
105114,20070213,    7,    0
105114,20070214,    7,    0
105114,20070215,    2,    0
105114,20070216,    2,    0
105114,20070217,    6,    0
105114,20070218,    6,    0
105114,20070219,    1,    0
105114,20070220,    0,    0
105114,20070221,    5,    0
105114,20070222,    4,    0
105114,20070223,    3,    0
105114,20070224,    7,    0
105114,20070225,    8,    0
105114,20070226,    7,    0
105114,20070227,    6,    0
105114,20070228,    7,    0
105114,20070301,    8,    0
105114,20070302,    7,    0
105114,20070303,    6,    0
105114,20070304,    3,    0
105114,20070305,    6,    0
105114,20070306,    7,    0
105114,20070307,    7,    0
105114,20070308,    7,    0
105114,20070309,    6,    0
105114,20070310,    1,    0
105114,20070311,    0,    0
105114,20070312,    0,    0
105114,20070313,    1,    0
105114,20070314,    1,    0
105114,20070315,    0,    0
105114,20070316,    1,    0
105114,20070317,    4,    0
105114,20070318,    4,    0
105114,20070319,    7,    0
105114,20070320,    7,    0
105114,20070321,    6,    0
105114,20070322,    8,    0
105114,20070323,    7,    0
105114,20070324,    7,    0
105114,20070325,    6,    0
105114,20070326,    1,    0
105114,20070327,    3,    0
105114,20070328,    2,    0
105114,20070329,    4,    0
105114,20070330,    8,    0
105114,20070331,    6,    0
